�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2017-05-09,'002032,劼 眼 嫌,45.14,45.5,42.8,44.55,45.04,0.1,0.222,0.4637,1952675,86445174.69,28517903698.0,19009423697.5
2017-05-08,'002032,劼 眼 嫌,45.04,45.58,43.6,45.0,45.0,0.04,0.0889,0.4339,1827235,81916547.35,28454727128.0,18967311549.3
2017-05-05,'002032,劼 眼 嫌,45.0,46.19,44.7,45.45,45.5,-0.5,-1.0989,0.4121,1735332,78708456.7,28429456500.0,18950466690.0
2017-05-04,'002032,劼 眼 嫌,45.5,46.91,45.2,46.48,46.66,-1.16,-2.4861,0.4251,1790049,82046795.57,28745339350.0,19161027431.0
2017-05-03,'002032,劼 眼 嫌,46.66,47.36,46.3,46.9,47.15,-0.49,-1.0392,0.3219,1355516,63402997.71,29478187562.0,19649528350.1
2017-05-02,'002032,劼 眼 嫌,47.15,47.6,43.52,44.02,44.49,2.66,5.9789,0.8189,3448533,158088128.61,29787752755.0,19855877876.3
2017-04-28,'002032,劼 眼 嫌,44.49,46.1,44.0,45.91,46.01,-1.52,-3.3036,0.746,3141711,140219365.39,28107255993.0,18735694734.2
2017-04-27,'002032,劼 眼 嫌,46.01,46.45,44.7,45.51,45.97,0.04,0.087,0.43,1810837,82410011.15,29067539857.0,19375799386.8
2017-04-26,'002032,劼 眼 嫌,45.97,48.3,45.7,46.41,46.94,-0.97,-2.0665,0.9856,4150507,194442625.82,29042269229.0,19358954527.5
2017-04-25,'002032,劼 眼 嫌,46.94,47.5,45.5,46.26,46.3,0.64,1.3823,1.0181,4287564,199236684.16,29655081958.0,19767442365.1
2017-04-24,'002032,劼 眼 嫌,46.3,47.1,42.6,43.4,43.52,2.78,6.3879,0.9729,4097121,183904118.06,29250751910.0,19497924616.6
2017-04-21,'002032,劼 眼 嫌,43.52,44.69,43.3,44.16,44.42,-0.9,-2.0261,0.4246,1788165,78387177.09,27494443264.0,18327206896.6
2017-04-20,'002032,劼 眼 嫌,44.42,45.17,43.16,43.24,43.6,0.82,1.8807,0.8819,3713754,165299580.19,28063032394.0,18706216230.4
2017-04-19,'002032,劼 眼 嫌,43.6,43.68,41.77,43.2,43.0,0.6,1.3953,0.7089,2985457,127246041.3,27544984520.0,18360896615.2
2017-04-18,'002032,劼 眼 嫌,43.0,43.11,41.07,41.2,41.2,1.8,4.3689,0.8293,3492464,148970879.59,27165925100.0,18108223726.0
2017-04-17,'002032,劼 眼 嫌,41.2,41.26,40.2,40.53,40.81,0.39,0.9556,0.2789,1174339,47776095.88,26028746840.0,17350205058.4
2017-04-14,'002032,劼 眼 嫌,40.81,41.88,40.81,41.63,41.73,-0.92,-2.2046,0.1907,803123,33207699.84,25782358217.0,17185967680.4
2017-04-13,'002032,劼 眼 嫌,41.73,41.95,40.8,40.88,40.91,0.82,2.0044,0.2803,1180363,48957313.18,26363582661.0,17573399443.9
2017-04-12,'002032,劼 眼 嫌,40.91,41.39,40.4,40.64,40.67,0.24,0.5901,0.357,1503512,61581702.71,25845534787.0,17228079828.6
2017-04-11,'002032,劼 眼 嫌,40.67,41.54,39.33,41.1,41.03,-0.36,-0.8774,0.5341,2249194,90786006.34,25693911019.0,17127010672.9
2017-04-10,'002032,劼 眼 嫌,41.03,42.0,40.7,41.49,41.4,-0.37,-0.8937,0.4697,1978097,81628774.09,25921346671.0,17278614406.5
2017-04-07,'002032,劼 眼 嫌,41.4,41.79,40.71,40.98,40.99,0.41,1.0002,0.3936,1657537,68432068.1,26155099980.0,17434429354.8
2017-04-06,'002032,劼 眼 嫌,40.99,41.32,40.0,40.82,40.91,0.08,0.1956,0.3536,1489278,60903032.87,25896076043.0,17261769547.2
2017-04-05,'002032,劼 眼 嫌,40.91,41.71,39.81,39.81,40.03,0.88,2.1984,0.7423,3125984,128080572.01,25845534787.0,17228079828.6
2017-03-31,'002032,劼 眼 嫌,40.03,40.79,39.31,39.31,39.01,1.02,2.6147,0.5927,2495922,100096695.56,25289580971.0,16857492924.5
2017-03-30,'002032,劼 眼 嫌,39.01,40.0,38.69,39.11,38.92,0.09,0.2312,0.572,2408750,95243728.67,24645179957.0,16427949012.8
2017-03-29,'002032,劼 眼 嫌,38.92,39.19,38.31,38.71,38.59,0.33,0.8551,0.3574,1505055,58377852.63,24588321044.0,16390048079.4
2017-03-28,'002032,劼 眼 嫌,38.59,38.75,37.88,38.4,38.4,0.19,0.4948,0.4231,1781703,68067247.47,24379838363.0,16251077990.4
2017-03-27,'002032,劼 眼 嫌,38.4,40.47,38.4,40.3,39.92,-1.52,-3.8076,0.6381,2687143,104837758.31,24259802880.0,16171064908.8
2017-03-24,'002032,劼 眼 嫌,39.92,41.05,39.67,39.85,39.95,-0.03,-0.0751,0.39,1642583,66200657.26,25220086744.0,16811169561.4
2017-03-23,'002032,劼 眼 嫌,39.95,40.48,39.51,39.99,40.3,-0.35,-0.8685,0.3245,1366425,54653197.44,25239039715.0,16823803205.9
2017-03-22,'002032,劼 眼 嫌,40.3,40.7,38.85,39.03,39.31,0.99,2.5184,0.4761,2005136,79597351.92,25460157710.0,16971195724.6
2017-03-21,'002032,劼 眼 嫌,39.31,39.37,38.36,38.43,38.38,0.93,2.4231,0.5384,2267222,88236223.12,24834709667.0,16554285457.4
2017-03-20,'002032,劼 眼 嫌,38.38,38.86,38.21,38.5,38.87,-0.49,-1.2606,0.2957,1245049,47924738.69,24247167566.0,16162642479.2
2017-03-17,'002032,劼 眼 嫌,38.87,39.43,38.42,38.63,38.72,0.15,0.3874,0.5238,2205749,85671653.88,24556732759.0,16368992005.3
2017-03-16,'002032,劼 眼 嫌,38.72,38.79,38.3,38.4,38.56,0.16,0.4149,0.3445,1450754,55953171.17,24461967904.0,16305823783.0
2017-03-15,'002032,劼 眼 嫌,38.56,38.69,38.07,38.48,38.55,0.01,0.0259,0.383,1612856,61942945.53,24360885392.0,16238444345.9
2017-03-14,'002032,劼 眼 嫌,38.55,38.99,37.95,38.76,38.99,-0.44,-1.1285,0.6392,2691890,103043335.56,24354567735.0,16234233131.1
2017-03-13,'002032,劼 眼 嫌,38.99,39.69,38.62,39.0,39.04,-0.05,-0.1281,0.5709,2404363,94018989.01,24632544643.0,16419526583.2
2017-03-10,'002032,劼 眼 嫌,39.04,39.47,38.05,38.13,38.13,0.91,2.3866,0.5043,2123550,82714034.34,24664132928.0,16440582657.3
2017-03-09,'002032,劼 眼 嫌,38.13,38.7,37.92,38.12,38.13,0.0,0.0,0.3641,1533271,58847027.76,24089226141.0,16057362108.7
2017-03-08,'002032,劼 眼 嫌,38.13,38.79,37.97,38.64,38.8,-0.67,-1.7268,0.321,1351833,51572848.79,24089226141.0,16057362108.7
2017-03-07,'002032,劼 眼 嫌,38.8,39.38,38.45,38.72,38.88,-0.08,-0.2058,0.5524,2326223,90361749.86,24512509160.0,16339513501.6
2017-03-06,'002032,劼 眼 嫌,38.88,38.98,36.42,36.7,36.68,2.2,5.9978,0.8298,3494409,132148247.54,24563050416.0,16373203220.2
2017-03-03,'002032,劼 眼 嫌,36.68,36.88,36.3,36.56,36.6,0.08,0.2186,0.2924,1231489,45062860.38,23173165876.0,15446735959.8
2017-03-02,'002032,劼 眼 嫌,36.6,36.85,36.26,36.83,36.83,-0.23,-0.6245,0.2127,895891,32681801.47,23122624620.0,15413046241.2
2017-03-01,'002032,劼 眼 嫌,36.83,37.15,36.65,37.13,37.21,-0.38,-1.0212,0.2828,1191005,43932677.83,23267930731.0,15509904182.1
2017-02-28,'002032,劼 眼 嫌,37.21,37.48,36.91,37.19,37.19,0.02,0.0538,0.3537,1489307,55411065.19,23508001697.0,15669930345.2
2017-02-27,'002032,劼 眼 嫌,37.19,37.99,37.0,37.34,37.44,-0.25,-0.6677,0.1914,805907,30126162.11,23495366383.0,15661507915.6
2017-02-24,'002032,劼 眼 嫌,37.44,37.64,37.13,37.56,37.66,-0.22,-0.5842,0.2095,882106,32947845.03,23653307808.0,15766788286.1
2017-02-23,'002032,劼 眼 嫌,37.66,38.08,37.51,37.73,37.73,-0.07,-0.1855,0.3874,1631456,61459853.35,23792296262.0,15858153028.1
2017-02-22,'002032,劼 眼 嫌,37.73,38.18,37.3,37.81,38.07,-0.34,-0.8931,0.4545,1913849,72325750.67,23836519861.0,15887629148.9
2017-02-21,'002032,劼 眼 嫌,38.07,38.6,36.86,37.35,37.49,0.58,1.5471,0.6196,2608967,98002945.26,24051320199.0,16030798878.9
2017-02-20,'002032,劼 眼 嫌,37.49,37.86,36.42,36.64,36.65,0.84,2.292,1.1915,5017333,186747245.72,23684896093.0,15786568163.1
2017-02-17,'002032,劼 眼 嫌,36.65,36.7,34.86,35.02,35.03,1.62,4.6246,1.1781,4960747,178804637.37,23154212905.0,15432854712.6
2017-02-16,'002032,劼 眼 嫌,35.03,35.8,34.86,35.8,35.29,-0.26,-0.7368,0.5017,2112710,74144728.77,22130752471.0,14750693058.2
2017-02-15,'002032,劼 眼 嫌,35.29,35.92,34.4,34.4,34.1,1.19,3.4897,0.9539,4016573,141417114.94,22295011553.0,14860175792.9
2017-02-14,'002032,劼 眼 嫌,34.1,34.4,33.9,34.4,34.38,-0.28,-0.8144,0.3267,1375819,46905196.27,21543210370.0,14359081738.1
2017-02-13,'002032,劼 眼 嫌,34.38,34.68,34.0,34.56,34.56,-0.18,-0.5208,0.4303,1812067,62125600.54,21720104766.0,14476986221.6
2017-02-10,'002032,劼 眼 嫌,34.56,34.95,34.3,34.88,34.76,-0.2,-0.5754,0.2308,971920,33709590.64,21833822592.0,14552781961.0
2017-02-09,'002032,劼 眼 嫌,34.76,34.76,34.3,34.44,34.45,0.31,0.8999,0.2016,849091,29296372.11,21960175732.0,14636999449.2
2017-02-08,'002032,劼 眼 嫌,34.45,34.77,34.0,34.22,34.3,0.15,0.4373,0.2063,868708,29893649.57,21764328365.0,14506462342.5
2017-02-07,'002032,劼 眼 嫌,34.3,34.5,34.1,34.3,34.29,0.01,0.0292,0.1857,782121,26804428.21,21669563510.0,14443299226.3
2017-02-06,'002032,劼 眼 嫌,34.29,34.4,33.85,34.03,34.0,0.29,0.8529,0.1019,429250,14701071.15,21663245853.0,14439088351.9
2017-02-03,'002032,劼 眼 嫌,34.0,35.15,33.62,34.71,34.71,-0.71,-2.0455,0.1862,784129,26637530.05,21480033800.0,14316972994.0
2017-01-26,'002032,劼 眼 嫌,34.71,34.85,34.55,34.65,34.65,0.06,0.1732,0.0575,242072,8395012.54,21928587447.0,14615945077.1
2017-01-25,'002032,劼 眼 嫌,34.65,35.12,34.16,34.57,34.6,0.05,0.1445,0.0891,375202,12952442.06,21890681505.0,14590679830.6
2017-01-24,'002032,劼 眼 嫌,34.6,35.1,34.51,35.09,35.1,-0.5,-1.4245,0.1236,520414,18036270.99,21859093220.0,14569625458.6
2017-01-23,'002032,劼 眼 嫌,35.1,35.94,34.81,35.15,35.3,-0.2,-0.5666,0.1243,523329,18453830.02,22174976070.0,14780169179.1
2017-01-20,'002032,劼 眼 嫌,35.3,35.49,33.42,33.65,33.67,1.63,4.8411,0.2938,1237279,42827588.17,22301329210.0,14864386667.3
2017-01-19,'002032,劼 眼 嫌,33.67,33.75,33.15,33.18,33.09,0.58,1.7528,0.1782,750188,25167385.39,21271551119.0,14178014138.5
2017-01-18,'002032,劼 眼 嫌,33.09,33.29,32.72,32.72,32.94,0.15,0.4554,0.0697,293628,9726750.43,20905127013.0,13933783422.7
2017-01-17,'002032,劼 眼 嫌,32.94,33.19,32.41,33.19,33.2,-0.26,-0.7831,0.1688,710854,23255005.28,20810362158.0,13870620306.5
2017-01-16,'002032,劼 眼 嫌,33.2,33.81,32.2,33.6,33.6,-0.4,-1.1905,0.1653,696018,23126655.74,20974621240.0,13980103041.2
2017-01-13,'002032,劼 眼 嫌,33.6,33.7,33.2,33.65,33.65,-0.05,-0.1486,0.1229,517412,17312800.65,21227327520.0,14148538017.6
2017-01-12,'002032,劼 眼 嫌,33.65,34.15,33.26,33.35,33.54,0.11,0.328,0.1592,670312,22746053.35,21258915805.0,14169592389.6
2017-01-11,'002032,劼 眼 嫌,33.54,34.18,33.5,34.18,34.02,-0.48,-1.4109,0.1852,779845,26376680.92,21189421578.0,14123272771.1
2017-01-10,'002032,劼 眼 嫌,34.02,34.05,33.7,33.88,33.84,0.18,0.5319,0.1509,635464,21532060.66,21492669114.0,14325394742.8
2017-01-09,'002032,劼 眼 嫌,33.84,33.97,33.42,33.58,33.59,0.25,0.7443,0.1415,595868,20065647.37,21378951288.0,14249599003.4
2017-01-06,'002032,劼 眼 嫌,33.59,34.09,33.52,33.89,33.86,-0.27,-0.7974,0.1732,729152,24627240.31,21221009863.0,14144327143.2
2017-01-05,'002032,劼 眼 嫌,33.86,34.61,33.78,34.61,34.61,-0.75,-2.167,0.2103,885545,30137992.27,21391586602.0,14258020752.3
2017-01-04,'002032,劼 眼 嫌,34.61,34.77,34.11,34.7,34.66,-0.05,-0.1443,0.2076,874340,30087142.74,21865410877.0,14573836333.0
2017-01-03,'002032,劼 眼 嫌,34.66,35.1,34.43,34.55,34.92,-0.26,-0.7446,0.1452,681731,23658793.68,21896999162.0,16276368615.1
2016-12-30,'002032,劼 眼 嫌,34.92,35.24,34.39,35.0,35.21,-0.29,-0.8236,0.1759,826224,28647779.34,22061258244.0,16398464859.7
2016-12-29,'002032,劼 眼 嫌,35.21,35.27,34.66,35.27,35.31,-0.1,-0.2832,0.1357,637282,22301918.46,22244470297.0,16534649132.6
2016-12-28,'002032,劼 眼 嫌,35.31,35.31,34.21,34.22,34.38,0.93,2.7051,0.2961,1390485,48650662.65,22307646867.0,16581609226.7
2016-12-27,'002032,劼 眼 嫌,34.38,34.79,33.6,33.81,33.69,0.69,2.0481,0.2469,1159363,39696200.0,21720104766.0,16144880351.6
2016-12-26,'002032,劼 眼 嫌,33.69,33.85,33.02,33.46,33.46,0.23,0.6874,0.161,756141,25345775.02,21284186433.0,15820855702.3
2016-12-23,'002032,劼 眼 嫌,33.46,33.78,33.18,33.39,33.53,-0.07,-0.2088,0.0881,413798,13833979.44,21138880322.0,15712847485.9
2016-12-22,'002032,劼 眼 嫌,33.53,33.9,33.45,33.64,33.68,-0.15,-0.4454,0.1427,670074,22570359.65,21183103921.0,15745719551.7
2016-12-21,'002032,劼 眼 嫌,33.68,33.98,33.05,33.2,33.21,0.47,1.4152,0.1687,792422,26483004.21,21277868776.0,15816159692.9
2016-12-20,'002032,劼 眼 嫌,33.21,33.7,32.21,32.55,32.55,0.66,2.0276,0.2692,1264173,41951077.61,20980938897.0,15595447250.6
2016-12-19,'002032,劼 眼 嫌,32.55,33.45,32.47,33.32,33.28,-0.73,-2.1935,0.189,887645,29008119.5,20563973535.0,15285510629.5
2016-12-16,'002032,劼 眼 嫌,33.28,33.49,32.72,32.79,32.84,0.44,1.3398,0.129,605783,20143484.02,21025162496.0,15628319316.5
2016-12-15,'002032,劼 眼 嫌,32.84,33.2,32.51,32.69,32.73,0.11,0.3361,0.1513,710400,23420340.03,20747185588.0,15421694902.4
2016-12-14,'002032,劼 眼 嫌,32.73,33.61,32.6,33.41,33.31,-0.58,-1.7412,0.1869,877861,29098706.15,20677691361.0,15370038798.9
