хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2017-04-27,'300173,жг╩шки╣б,12.5,12.66,12.0,12.26,12.4,0.1,0.8065,0.4575,1853427,22976646.45,7327256287.5,5064169425.0
2017-04-26,'300173,жг╩шки╣б,12.4,12.54,12.35,12.54,12.5,-0.1,-0.8,0.1879,761086,9445071.18,7268638237.2,5023656069.6
2017-04-25,'300173,жг╩шки╣б,12.5,12.59,12.24,12.39,12.39,0.11,0.8878,0.2542,1029712,12749328.58,7327256287.5,5064169425.0
2017-04-24,'300173,жг╩шки╣б,12.39,13.0,12.18,12.95,12.95,-0.56,-4.3243,0.6099,2471097,30738549.81,7262776432.17,5019604734.06
2017-04-21,'300173,жг╩шки╣б,12.95,13.24,12.88,13.1,13.0,-0.05,-0.3846,0.4564,1849079,24069654.8,7591037513.85,5246479524.3
2017-04-20,'300173,жг╩шки╣б,13.0,13.55,12.9,13.4,13.3,-0.3,-2.2556,0.3484,1411375,18593748.85,7620346539.0,5266736202.0
2017-04-19,'300173,жг╩шки╣б,13.3,13.69,12.9,13.62,13.62,-0.32,-2.3495,0.3828,1550733,20541878.12,7796200689.9,5388276268.2
2017-04-18,'300173,жг╩шки╣б,13.62,14.14,13.58,14.14,14.13,-0.51,-3.6093,0.4541,1839716,25349920.94,7983778450.86,5517919005.48
2017-04-17,'300173,жг╩шки╣б,14.13,14.7,13.85,14.7,14.44,-0.31,-2.1468,0.5027,2036428,28802234.0,8282730507.39,5724537118.02
2017-04-14,'300173,жг╩шки╣б,14.44,14.85,14.33,14.7,14.69,-0.25,-1.7018,0.3835,1553515,22577802.53,8464446463.32,5850128519.76
2017-04-13,'300173,жг╩шки╣б,14.69,14.81,14.44,14.81,14.69,0.0,0.0,0.3621,1466848,21479305.53,8610991589.07,5951411908.26
2017-04-12,'300173,жг╩шки╣б,14.69,14.87,14.3,14.33,14.33,0.36,2.5122,0.5831,2362365,34696549.23,8610991589.07,5951411908.26
2017-04-11,'300173,жг╩шки╣б,14.33,14.61,13.6,14.45,14.45,-0.12,-0.8304,0.6312,2557106,36286565.96,8399966607.99,5805563828.82
2017-04-10,'300173,жг╩шки╣б,14.45,15.28,14.31,15.28,15.32,-0.87,-5.6789,0.9267,3754467,54320160.44,8470308268.35,5854179855.3
2017-04-07,'300173,жг╩шки╣б,15.32,15.81,15.28,15.77,15.77,-0.45,-2.8535,0.4361,1766637,27304340.0,8980285305.96,6206646047.28
2017-04-06,'300173,жг╩шки╣б,15.77,15.87,15.53,15.53,15.63,0.14,0.8957,0.2593,1050669,16558304.08,9244066532.31,6388956146.58
2017-04-05,'300173,жг╩шки╣б,15.63,15.71,15.39,15.52,15.24,0.39,2.5591,0.2878,1166057,18174185.85,9162001261.89,6332237449.02
2017-03-31,'300173,жг╩шки╣б,15.24,15.9,15.1,15.76,15.68,-0.44,-2.8061,0.4383,1775698,27437311.76,8933390865.72,6174235362.96
2017-03-30,'300173,жг╩шки╣б,15.68,16.46,15.61,16.36,16.37,-0.69,-4.215,0.4502,1823827,29007275.75,9191310287.04,6352494126.72
2017-03-29,'300173,жг╩шки╣б,16.37,16.72,16.37,16.59,16.54,-0.17,-1.0278,0.4156,1683902,27811852.14,9595774834.11,6632036278.98
2017-03-28,'300173,жг╩шки╣б,16.54,16.95,16.53,16.82,16.77,-0.23,-1.3715,0.428,1733853,29020348.16,9695425519.62,6700908983.16
2017-03-27,'300173,жг╩шки╣б,16.77,17.17,16.76,17.17,16.98,-0.21,-1.2367,0.9457,3831480,65035710.18,9830247035.31,6794089700.58
2017-03-24,'300173,жг╩шки╣б,16.98,17.0,16.5,16.52,16.44,0.54,3.2847,1.3232,5360869,90040372.67,9953344940.94,6879167746.92
2017-03-23,'300173,жг╩шки╣б,16.44,16.65,16.17,16.37,16.37,0.07,0.4276,0.5192,2103474,34570617.0,9636807469.32,6660395627.76
2017-03-22,'300173,жг╩шки╣б,16.37,16.4,16.15,16.25,16.38,-0.01,-0.0611,0.4696,1902592,30968513.0,9595774834.11,6632036278.98
2017-03-21,'300173,жг╩шки╣б,16.38,16.43,16.11,16.2,16.26,0.12,0.738,0.453,1835421,29863456.57,9601636639.14,6636087614.52
2017-03-20,'300173,жг╩шки╣б,16.26,16.33,16.07,16.12,16.17,0.09,0.5566,0.3479,1409428,22789455.65,9531294978.78,6587471588.04
2017-03-17,'300173,жг╩шки╣б,16.17,16.61,16.15,16.35,16.32,-0.15,-0.9191,0.6039,2446739,40083736.59,9478538733.51,6551009568.18
2017-03-16,'300173,жг╩шки╣б,16.32,16.32,15.9,16.05,16.0,0.32,2.0,0.4454,1804522,29168543.81,9566465808.96,6611779601.28
2017-03-15,'300173,жг╩шки╣б,16.0,16.22,15.83,16.16,16.27,-0.27,-1.6595,0.4882,1977784,31677094.75,9378888048.0,6482136864.0
2017-03-14,'300173,жг╩шки╣б,16.27,16.52,16.18,16.25,16.25,0.02,0.1231,0.518,2098610,34326159.7,9537156783.81,6591522923.58
2017-03-13,'300173,жг╩шки╣б,16.25,16.57,16.0,16.21,16.19,0.06,0.3706,0.5611,2273182,37205634.94,9525433173.75,6583420252.5
2017-03-10,'300173,жг╩шки╣б,16.19,16.37,16.1,16.37,16.35,-0.16,-0.9786,0.3598,1457674,23619865.84,9490262343.57,6559112239.26
2017-03-09,'300173,жг╩шки╣б,16.35,16.78,16.22,16.23,16.41,-0.06,-0.3656,0.5044,2043392,33641600.97,9584051224.05,6623933607.9
2017-03-08,'300173,жг╩шки╣б,16.41,16.99,16.4,16.88,16.83,-0.42,-2.4955,0.6745,2732535,45213643.97,9619222054.23,6648241621.14
2017-03-07,'300173,жг╩шки╣б,16.83,17.6,16.21,16.39,16.25,0.58,3.5692,1.2392,5020568,84947180.85,9865417865.49,6818397713.82
2017-03-06,'300173,жг╩шки╣б,16.25,16.38,15.97,15.98,16.05,0.2,1.2461,0.4958,2008523,32600276.94,9525433173.75,6583420252.5
2017-03-03,'300173,жг╩шки╣б,16.05,16.29,15.71,16.1,16.15,-0.1,-0.6192,0.4381,1774902,28265784.89,9408197073.15,6502393541.7
2017-03-02,'300173,жг╩шки╣б,16.15,16.15,15.65,15.65,15.77,0.38,2.4096,0.6592,2670591,42861485.89,9466815123.45,6542906897.1
2017-03-01,'300173,жг╩шки╣б,15.77,16.05,15.72,15.9,15.82,-0.05,-0.3161,0.3881,1572399,25027544.79,9244066532.31,6388956146.58
2017-02-28,'300173,жг╩шки╣б,15.82,15.89,15.59,15.62,15.7,0.12,0.7643,0.2411,976639,15424548.03,9273375557.46,6409212824.28
2017-02-27,'300173,жг╩шки╣б,15.7,16.22,15.67,16.22,16.14,-0.44,-2.7261,0.2556,1035720,16494112.58,9203033897.1,6360596797.8
2017-02-24,'300173,жг╩шки╣б,16.14,16.3,16.1,16.26,16.18,-0.04,-0.2472,0.2399,971786,15705230.77,9460953318.42,6538855561.56
2017-02-23,'300173,жг╩шки╣б,16.18,16.19,15.88,15.95,15.98,0.2,1.2516,0.2976,1205712,19319764.67,9484400538.54,6555060903.72
2017-02-22,'300173,жг╩шки╣б,15.98,16.25,15.92,16.0,15.91,0.07,0.44,0.2833,1147581,18466718.65,9367164437.94,6474034192.92
2017-02-21,'300173,жг╩шки╣б,15.91,16.14,15.69,15.8,15.68,0.23,1.4668,0.2715,1100025,17583091.94,9326131802.73,6445674844.14
2017-02-20,'300173,жг╩шки╣б,15.68,15.75,15.5,15.57,15.61,0.07,0.4484,0.1837,744307,11645579.94,9191310287.04,6352494126.72
2017-02-17,'300173,жг╩шки╣б,15.61,16.18,15.59,16.08,16.06,-0.45,-2.802,0.2822,1143366,18000623.91,9150277651.83,6324134777.94
2017-02-16,'300173,жг╩шки╣б,16.06,16.37,16.01,16.37,16.02,0.04,0.2497,0.1725,698790,11243847.96,9414058878.18,6506444877.24
2017-02-15,'300173,жг╩шки╣б,16.02,16.38,15.93,15.93,16.21,-0.19,-1.1721,0.2584,1046867,16926745.57,9390611658.06,6490239535.08
2017-02-14,'300173,жг╩шки╣б,16.21,16.65,16.15,16.55,16.67,-0.46,-2.7594,0.4703,1905333,31133330.6,9501985953.63,6567214910.34
2017-02-13,'300173,жг╩шки╣б,16.67,17.43,15.68,15.69,15.85,0.82,5.1735,0.707,2864184,47838828.46,9771628985.01,6753576345.18
2017-02-10,'300173,жг╩шки╣б,15.85,15.9,15.72,15.81,15.8,0.05,0.3165,0.2009,813934,12858262.21,9290960972.55,6421366830.9
2017-02-09,'300173,жг╩шки╣б,15.8,15.94,15.59,15.69,15.69,0.11,0.7011,0.2176,881513,13903736.11,9261651947.4,6401110153.2
2017-02-08,'300173,жг╩шки╣б,15.69,15.74,15.44,15.6,15.49,0.2,1.2912,0.1735,702805,10941868.72,9197172092.07,6356545462.26
2017-02-07,'300173,жг╩шки╣б,15.49,15.67,15.4,15.64,15.63,-0.14,-0.8957,0.1861,753954,11694176.61,9079935991.47,6275518751.46
2017-02-06,'300173,жг╩шки╣б,15.63,15.7,15.3,15.7,15.63,0.0,0.0,0.2432,985136,15274344.85,9162001261.89,6332237449.02
2017-02-03,'300173,жг╩шки╣б,15.63,16.0,15.45,15.68,15.68,-0.05,-0.3189,0.174,704849,11026843.7,9162001261.89,6332237449.02
2017-01-26,'300173,жг╩шки╣б,15.68,15.68,15.33,15.48,15.48,0.2,1.292,0.2199,890814,13801639.14,9191310287.04,6352494126.72
2017-01-25,'300173,жг╩шки╣б,15.48,15.58,15.24,15.3,15.48,0.0,0.0,0.217,879094,13537210.36,9074074186.44,6271467415.92
2017-01-24,'300173,жг╩шки╣б,15.48,15.66,15.18,15.45,15.45,0.03,0.1942,0.1879,761074,11699505.37,9074074186.44,6271467415.92
2017-01-23,'300173,жг╩шки╣б,15.45,15.5,14.95,14.95,15.07,0.38,2.5216,0.2173,880491,13556082.52,9056488771.35,6259313409.3
2017-01-20,'300173,жг╩шки╣б,15.07,15.2,14.7,14.7,14.7,0.37,2.517,0.2317,938751,14159463.13,8833740180.21,6105362658.78
2017-01-19,'300173,жг╩шки╣б,14.7,14.96,14.6,14.96,14.89,-0.19,-1.276,0.2842,1151313,16957795.06,8616853394.1,5955463243.8
2017-01-18,'300173,жг╩шки╣б,14.89,15.1,14.85,14.88,15.24,-0.35,-2.2966,0.2864,1160280,17347671.57,8728227689.67,6032438619.06
2017-01-17,'300173,жг╩шки╣б,15.24,15.38,13.66,15.04,15.05,0.19,1.2625,0.8638,3499538,51400196.51,8933390865.72,6174235362.96
2017-01-16,'300173,жг╩шки╣б,15.05,16.48,14.92,16.33,16.58,-1.53,-9.228,0.4435,1796639,28183992.76,8822016570.15,6097259987.7
2017-01-13,'300173,жг╩шки╣б,16.58,16.75,16.53,16.67,16.66,-0.08,-0.4802,0.2043,827825,13761083.45,9718872739.74,6717114325.32
2017-01-12,'300173,жг╩шки╣б,16.66,16.97,16.48,16.8,16.82,-0.16,-0.9512,0.366,1482656,24671717.42,9765767179.98,6749525009.64
2017-01-11,'300173,жг╩шки╣б,16.82,16.84,16.51,16.53,16.57,0.25,1.5088,0.3082,1248573,20916434.38,9859556060.46,6814346378.28
2017-01-10,'300173,жг╩шки╣б,16.57,17.14,16.51,17.14,16.99,-0.42,-2.472,0.3403,1378500,23042576.0,9713010934.71,6713062989.78
2017-01-09,'300173,жг╩шки╣б,16.99,17.17,16.81,16.9,17.1,-0.11,-0.6433,0.2635,1067437,18137052.15,9959206745.97,6883219082.46
2017-01-06,'300173,жг╩шки╣б,17.1,17.3,16.9,17.29,17.19,-0.09,-0.5236,0.1824,738878,12620375.48,10023686601.3,6927783773.4
2017-01-05,'300173,жг╩шки╣б,17.19,17.47,17.11,17.35,17.29,-0.1,-0.5784,0.1935,783732,13517131.81,10076442846.6,6964245793.26
2017-01-04,'300173,жг╩шки╣б,17.29,17.45,17.01,17.01,17.0,0.29,1.7059,0.3303,1338118,23150564.09,10135060896.9,7004759148.66
2017-01-03,'300173,жг╩шки╣б,17.0,17.15,16.55,16.7,16.51,0.49,2.9679,0.3998,1619721,27371897.6,9965068551.0,6887270418.0
2016-12-30,'300173,жг╩шки╣б,16.51,16.65,16.36,16.42,16.43,0.08,0.4869,0.2225,901478,14880028.57,9677840104.53,6688754976.54
2016-12-29,'300173,жг╩шки╣б,16.43,16.73,16.43,16.59,16.59,-0.16,-0.9644,0.3066,1242167,20581080.78,9630945664.29,6656344292.22
2016-12-28,'300173,жг╩шки╣б,16.59,16.76,16.5,16.62,16.6,-0.01,-0.0602,0.2619,1061018,17668912.32,9724734544.77,6721165660.86
2016-12-27,'300173,жг╩шки╣б,16.6,16.8,16.18,16.25,16.36,0.24,1.467,0.3028,1226943,20280690.8,9730596349.8,6725216996.4
2016-12-26,'300173,жг╩шки╣б,16.36,16.38,15.67,16.19,16.3,0.06,0.3681,0.3752,1520185,24218263.1,9589913029.08,6627984943.44
2016-12-23,'300173,жг╩шки╣б,16.3,16.61,16.25,16.4,16.58,-0.28,-1.6888,0.2143,868322,14194053.96,9554742198.9,6603676930.2
2016-12-22,'300173,жг╩шки╣б,16.58,16.87,16.52,16.77,16.76,-0.18,-1.074,0.2603,1054411,17548444.79,9718872739.74,6717114325.32
2016-12-21,'300173,жг╩шки╣б,16.76,16.88,16.51,16.75,16.61,0.15,0.9031,0.4116,1667443,27882650.36,9824385230.28,6790038365.04
2016-12-20,'300173,жг╩шки╣б,16.61,16.72,16.22,16.41,16.35,0.26,1.5902,0.6706,2716950,44908485.54,9736458154.83,6729268331.94
2016-12-19,'300173,жг╩шки╣б,16.35,16.93,16.24,16.65,16.65,-0.3,-1.8018,0.4811,1949203,32194570.74,9584051224.05,6623933607.9
2016-12-16,'300173,жг╩шки╣б,16.65,17.0,16.48,16.6,16.6,0.05,0.3012,0.2815,1140610,18982994.77,9759905374.95,6745473674.1
2016-12-15,'300173,жг╩шки╣б,16.6,16.97,16.5,16.58,16.58,0.02,0.1206,0.3281,1329391,22245318.03,9730596349.8,6725216996.4
2016-12-14,'300173,жг╩шки╣б,16.58,17.08,16.58,16.94,16.85,-0.27,-1.6024,0.3433,1391001,23396869.0,9718872739.74,6717114325.32
2016-12-13,'300173,жг╩шки╣б,16.85,17.24,16.55,16.55,17.1,-0.25,-1.462,0.5231,2119192,35749236.6,9877141475.55,6826500384.9
2016-12-12,'300173,жг╩шки╣б,17.1,19.3,17.08,18.98,18.98,-1.88,-9.9052,0.8716,3531031,62575670.9,10023686601.3,6927783773.4
2016-12-09,'300173,жг╩шки╣б,18.98,19.58,18.95,19.5,19.52,-0.54,-2.7664,0.403,1632605,31300394.6,11125705946.9,7689434854.92
2016-12-08,'300173,жг╩шки╣б,19.52,19.8,19.38,19.8,19.65,-0.13,-0.6616,0.3695,1496974,29300943.57,11442243418.6,7908206974.08
2016-12-07,'300173,жг╩шки╣б,19.65,19.72,19.13,19.31,19.32,0.33,1.7081,0.315,1276328,24900661.57,11518446884.0,7960874336.1
2016-12-06,'300173,жг╩шки╣б,19.32,19.38,19.0,19.18,19.0,0.32,1.6842,0.2465,998501,19190583.32,11325007318.0,7827180263.28
2016-12-05,'300173,жг╩шки╣б,19.0,19.2,18.72,19.0,19.05,-0.05,-0.2625,0.2572,1041917,19852581.28,11137429557.0,7697537526.0
2016-12-02,'300173,жг╩шки╣б,19.05,19.79,19.02,19.77,19.77,-0.72,-3.6419,0.4457,1805509,34830911.0,11166738582.1,7717794203.7
