�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2017-05-02,'000795,荎醫貌,6.0,6.05,5.95,5.98,5.96,0.04,0.6711,0.8332,5438780,32663926.38,6802104618.0,3916754016.0
2017-04-28,'000795,荎醫貌,5.96,5.96,5.89,5.93,5.93,0.03,0.5059,0.7417,4842002,28728888.04,6756757253.88,3890642322.56
2017-04-27,'000795,荎醫貌,5.93,5.94,5.67,5.85,5.85,0.08,1.3675,1.4957,9763630,56831532.35,6722746730.79,3871058552.48
2017-04-26,'000795,荎醫貌,5.85,5.89,5.81,5.84,5.85,0.0,0.0,0.7478,4881800,28590057.2,6632052002.55,3818835165.6
2017-04-25,'000795,荎醫貌,5.85,5.92,5.82,5.87,5.81,0.04,0.6885,0.7138,4659671,27317168.04,6632052002.55,3818835165.6
2017-04-24,'000795,荎醫貌,5.81,6.08,5.8,6.08,6.05,-0.24,-3.9669,1.17,7637884,44945723.2,6586704638.43,3792723472.16
2017-04-21,'000795,荎醫貌,6.05,6.14,6.04,6.11,6.09,-0.04,-0.6568,0.7202,4701400,28564474.0,6858788823.15,3949393632.8
2017-04-20,'000795,荎醫貌,6.09,6.18,6.01,6.09,6.12,-0.03,-0.4902,0.9652,6301016,38406940.08,6904136187.27,3975505326.24
2017-04-19,'000795,荎醫貌,6.12,6.2,6.0,6.17,6.19,-0.07,-1.1309,1.4476,9449769,57334350.63,6938146710.36,3995089096.32
2017-04-18,'000795,荎醫貌,6.19,6.38,6.18,6.35,6.32,-0.13,-2.057,1.0881,7102786,44655596.34,7017504597.57,4040784559.84
2017-04-17,'000795,荎醫貌,6.32,6.45,6.31,6.41,6.43,-0.11,-1.7107,1.0918,7127400,45362326.0,7164883530.96,4125647563.52
2017-04-14,'000795,荎醫貌,6.43,6.58,6.42,6.54,6.54,-0.11,-1.682,1.1715,7647200,49580003.37,7289588782.29,4197454720.48
2017-04-13,'000795,荎醫貌,6.54,6.61,6.51,6.61,6.6,-0.06,-0.9091,0.9737,6356440,41649491.1,7414294033.62,4269261877.44
2017-04-12,'000795,荎醫貌,6.6,6.69,6.47,6.58,6.61,-0.01,-0.1513,1.5857,10351602,68176912.35,7482315079.8,4308429417.6
2017-04-11,'000795,荎醫貌,6.61,6.65,6.36,6.65,6.69,-0.08,-1.1958,3.0254,19749393,128693188.49,7493651920.83,4314957340.96
2017-04-10,'000795,荎醫貌,6.69,6.87,6.68,6.83,6.87,-0.18,-2.6201,1.7151,11196100,75410938.22,7584346649.07,4367180727.84
2017-04-07,'000795,荎醫貌,6.87,6.94,6.82,6.85,6.87,0.0,0.0,1.4272,9316345,64182002.76,7788409787.61,4484683348.32
2017-04-06,'000795,荎醫貌,6.87,6.89,6.81,6.86,6.89,-0.02,-0.2903,1.5677,10234048,70076312.28,7788409787.61,4484683348.32
2017-04-05,'000795,荎醫貌,6.89,6.96,6.66,6.68,6.7,0.19,2.8358,1.853,12095945,83023531.39,7811083469.67,4497739195.04
2017-03-31,'000795,荎醫貌,6.7,6.79,6.67,6.72,6.67,0.03,0.4498,1.14,7441680,49972544.2,7595683490.1,4373708651.2
2017-03-30,'000795,荎醫貌,6.67,6.95,6.65,6.93,6.93,-0.26,-3.7518,2.8738,18759855,126798114.35,7561672967.01,4354124881.12
2017-03-29,'000795,荎醫貌,6.93,7.02,6.92,6.98,6.98,-0.05,-0.7163,1.6581,10823670,75348715.1,7856430833.79,4523850888.48
2017-03-28,'000795,荎醫貌,6.98,7.06,6.95,7.02,7.04,-0.06,-0.8523,1.3144,8580442,60042384.36,7913115038.94,4556490505.28
2017-03-27,'000795,荎醫貌,7.04,7.11,7.0,7.03,7.07,-0.03,-0.4243,1.6998,11096480,78081401.63,7981136085.12,4595658045.44
2017-03-24,'000795,荎醫貌,7.07,7.18,7.0,7.15,7.19,-0.12,-1.669,3.0318,19791047,139910922.14,8015146608.21,4615241815.52
2017-03-23,'000795,荎醫貌,7.19,7.32,7.06,7.29,7.32,-0.13,-1.776,3.0493,19905563,143443993.97,8151188700.57,4693576895.84
2017-03-22,'000795,荎醫貌,7.32,7.42,7.22,7.3,7.34,-0.02,-0.2725,2.7863,18188676,133412044.32,8298567633.96,4778439899.52
2017-03-21,'000795,荎醫貌,7.34,7.4,7.28,7.35,7.42,-0.08,-1.0782,3.1249,20398997,149489497.33,8321241316.02,4791495746.24
2017-03-20,'000795,荎醫貌,7.42,7.49,7.15,7.17,7.19,0.23,3.1989,6.5635,42846333,315248076.71,8411936044.26,4843719133.12
2017-03-17,'000795,荎醫貌,7.19,7.38,7.11,7.18,7.16,0.03,0.419,4.5675,29816512,215643828.42,8151188700.57,4693576895.84
2017-03-16,'000795,荎醫貌,7.16,7.2,7.1,7.15,7.1,0.06,0.8451,2.3847,15567410,111302977.86,8117178177.48,4673993125.76
2017-03-15,'000795,荎醫貌,7.1,7.17,7.02,7.07,7.11,-0.01,-0.1406,1.8389,12004463,85195787.0,8049157131.3,4634825585.6
2017-03-14,'000795,荎醫貌,7.11,7.24,7.02,7.03,6.98,0.13,1.8625,3.5984,23489929,168057629.22,8060493972.33,4641353508.96
2017-03-13,'000795,荎醫貌,6.98,6.99,6.74,6.94,6.92,0.06,0.8671,2.1616,14110569,97208967.01,7913115038.94,4556490505.28
2017-03-10,'000795,荎醫貌,6.92,6.99,6.87,6.9,6.95,-0.03,-0.4317,1.6024,10460068,72407769.56,7845093992.76,4517322965.12
2017-03-09,'000795,荎醫貌,6.95,7.19,6.86,7.17,7.16,-0.21,-2.933,3.7565,24522249,170979757.95,7879104515.85,4536906735.2
2017-03-08,'000795,荎醫貌,7.16,7.24,7.12,7.19,7.19,-0.03,-0.4172,1.5392,10047704,71918341.6,8117178177.48,4673993125.76
2017-03-07,'000795,荎醫貌,7.19,7.27,7.16,7.27,7.25,-0.06,-0.8276,1.7782,11607962,83611317.12,8151188700.57,4693576895.84
2017-03-06,'000795,荎醫貌,7.25,7.27,7.13,7.13,7.17,0.08,1.1158,2.0147,13151686,95005153.32,8219209746.75,4732744436.0
2017-03-03,'000795,荎醫貌,7.17,7.23,7.12,7.22,7.28,-0.11,-1.511,2.7837,18171915,130009202.67,8128515018.51,4680521049.12
2017-03-02,'000795,荎醫貌,7.28,7.43,7.23,7.27,7.29,-0.01,-0.1372,3.4228,22343510,163660754.82,8253220269.84,4752328206.08
2017-03-01,'000795,荎醫貌,7.29,7.43,7.16,7.24,7.2,0.09,1.25,3.9548,25816666,188425678.35,8264557110.87,4758856129.44
2017-02-28,'000795,荎醫貌,7.2,7.25,7.1,7.13,7.13,0.07,0.9818,2.4741,16150933,115836921.52,8162525541.6,4700104819.2
2017-02-27,'000795,荎醫貌,7.13,7.37,7.13,7.3,7.32,-0.19,-2.5956,3.547,23154250,167581501.37,8083167654.39,4654409355.68
2017-02-24,'000795,荎醫貌,7.32,7.42,7.26,7.38,7.43,-0.11,-1.4805,3.6011,23507789,171687076.77,8298567633.96,4778439899.52
2017-02-23,'000795,荎醫貌,7.43,7.58,7.33,7.4,7.4,0.03,0.4054,4.9637,32402867,241376320.61,8423272885.29,4850247056.48
2017-02-22,'000795,荎醫貌,7.4,7.6,7.36,7.55,7.59,-0.19,-2.5033,6.0328,39381461,293538568.2,8389262362.2,4830663286.4
2017-02-21,'000795,荎醫貌,7.59,7.78,7.54,7.66,7.66,-0.07,-0.9138,5.2164,34052427,259806107.11,8604662341.77,4954693830.24
2017-02-20,'000795,荎醫貌,7.66,7.68,7.52,7.57,7.66,0.0,0.0,4.6785,30540941,232135114.33,8684020228.98,5000389293.76
2017-02-17,'000795,荎醫貌,7.66,7.78,7.5,7.7,7.8,-0.14,-1.7949,8.599,56133818,427882684.87,8684020228.98,5000389293.76
2017-02-16,'000795,荎醫貌,7.8,8.08,7.43,7.45,7.39,0.41,5.548,14.8705,97073628,758569223.82,8842736003.4,5091780220.8
2017-02-15,'000795,荎醫貌,7.39,7.66,7.33,7.57,7.67,-0.28,-3.6506,7.9097,51633713,386285368.02,8377925521.17,4824135363.04
2017-02-14,'000795,荎醫貌,7.67,7.74,7.25,7.32,7.39,0.28,3.7889,12.6719,82721230,627715174.68,8695357070.01,5006917217.12
2017-02-13,'000795,荎醫貌,7.39,7.6,7.25,7.25,7.23,0.16,2.213,7.7327,50478446,374547594.78,8377925521.17,4824135363.04
2017-02-10,'000795,荎醫貌,7.23,7.4,7.21,7.3,7.4,-0.17,-2.2973,6.0673,39606635,288398169.43,8196536064.69,4719688589.28
2017-02-09,'000795,荎醫貌,7.4,7.5,7.21,7.32,7.38,0.02,0.271,7.5534,49307942,362469565.36,8389262362.2,4830663286.4
2017-02-08,'000795,荎醫貌,7.38,7.41,7.15,7.2,7.37,0.01,0.1357,7.492,48907332,355497878.84,8366588680.14,4817607439.68
2017-02-07,'000795,荎醫貌,7.37,7.77,7.16,7.2,7.36,0.01,0.1359,12.0333,78552375,587812581.91,8355251839.11,4811079516.32
2017-02-06,'000795,荎醫貌,7.36,7.59,6.86,7.04,6.93,0.43,6.2049,10.9465,71457664,514832225.2,8343914998.08,4804551592.96
2017-02-03,'000795,荎醫貌,6.93,7.29,6.83,7.29,6.71,0.22,3.2787,9.4027,61380375,430059680.69,7856430833.79,4523850888.48
2017-01-26,'000795,荎醫貌,6.71,6.71,6.11,6.11,6.1,0.61,10.0,2.471,16130783,107182146.27,7607020331.13,4380236574.56
2017-01-25,'000795,荎醫貌,6.1,6.12,6.03,6.03,6.07,0.03,0.4942,0.5843,3814255,23260731.73,6915473028.3,3982033249.6
2017-01-24,'000795,荎醫貌,6.07,6.12,6.03,6.03,6.08,-0.01,-0.1645,0.6707,4378482,26616376.32,6881462505.21,3962449479.52
2017-01-23,'000795,荎醫貌,6.08,6.15,5.98,6.03,5.99,0.09,1.5025,1.1823,7717753,46981468.5,6892799346.24,3968977402.88
2017-01-20,'000795,荎醫貌,5.99,6.03,5.87,5.9,5.91,0.08,1.3536,0.9737,6356007,37988299.59,6790767776.97,3910226092.64
2017-01-19,'000795,荎醫貌,5.91,5.92,5.85,5.89,5.93,-0.02,-0.3373,0.8318,5430105,31957252.58,6700073048.73,3858002705.76
2017-01-18,'000795,荎醫貌,5.93,5.99,5.88,5.93,5.95,-0.02,-0.3361,0.6479,4229429,25148317.88,6722746730.79,3871058552.48
2017-01-17,'000795,荎醫貌,5.95,5.98,5.8,5.93,5.88,0.07,1.1905,1.052,6867153,40595384.38,6745420412.85,3884114399.2
2017-01-16,'000795,荎醫貌,5.88,6.23,5.62,6.22,6.23,-0.35,-5.618,2.0954,13678562,82093498.56,6666062525.64,3838418935.68
2017-01-13,'000795,荎醫貌,6.23,6.4,6.23,6.38,6.39,-0.16,-2.5039,1.3944,9102503,57402386.64,7062851961.69,4066896253.28
2017-01-12,'000795,荎醫貌,6.39,6.58,6.38,6.54,6.54,-0.15,-2.2936,1.6497,10768952,69424164.39,7244241418.17,4171343027.04
2017-01-11,'000795,荎醫貌,6.54,6.61,6.45,6.47,6.44,0.1,1.5528,2.859,18663129,122042073.65,7414294033.62,4269261877.44
2017-01-10,'000795,荎醫貌,6.44,6.47,6.41,6.42,6.43,0.01,0.1555,0.8978,5860883,37749651.71,7300925623.32,4203982643.84
2017-01-09,'000795,荎醫貌,6.43,6.45,6.37,6.37,6.39,0.04,0.626,0.8182,5340835,34283574.48,7289588782.29,4197454720.48
2017-01-06,'000795,荎醫貌,6.39,6.51,6.38,6.51,6.51,-0.12,-1.8433,1.2839,8381017,53924674.83,7244241418.17,4171343027.04
2017-01-05,'000795,荎醫貌,6.51,6.64,6.48,6.52,6.5,0.01,0.1538,1.8305,11949048,78250570.19,7380283510.53,4249678107.36
2017-01-04,'000795,荎醫貌,6.5,6.54,6.36,6.44,6.42,0.08,1.2461,1.6872,11013972,71205321.8,7368946669.5,4243150184.0
2017-01-03,'000795,荎醫貌,6.42,6.43,6.35,6.35,6.33,0.09,1.4218,0.9692,6326699,40488185.41,7278251941.26,4190926797.12
2016-12-30,'000795,荎醫貌,6.33,6.39,6.32,6.39,6.36,-0.03,-0.4717,0.7536,4919402,31221577.77,7176220371.99,4132175486.88
2016-12-29,'000795,荎醫貌,6.36,6.41,6.33,6.4,6.38,-0.02,-0.3135,0.8379,5470065,34861487.7,7210230895.08,4151759256.96
2016-12-28,'000795,荎醫貌,6.38,6.49,6.37,6.46,6.47,-0.09,-1.391,1.1436,7465384,47803866.49,7232904577.14,4164815103.68
2016-12-27,'000795,荎醫貌,6.47,6.51,6.46,6.5,6.48,-0.01,-0.1543,0.7866,5134598,33258844.61,7334936146.41,4223566413.92
2016-12-26,'000795,荎醫貌,6.48,6.51,6.37,6.46,6.55,-0.07,-1.0687,1.6002,10446190,67212277.43,7346272987.44,4230094337.28
2016-12-23,'000795,荎醫貌,6.55,6.64,6.53,6.56,6.57,-0.02,-0.3044,1.2371,8075842,53092254.7,7425630874.65,4275789800.8
2016-12-22,'000795,荎醫貌,6.57,6.61,6.52,6.58,6.62,-0.05,-0.7553,1.605,10477001,68652410.96,7448304556.71,4288845647.52
2016-12-21,'000795,荎醫貌,6.62,6.78,6.43,6.45,6.4,0.22,3.4375,2.9474,19240591,127394324.89,7504988761.86,4321485264.32
2016-12-20,'000795,荎醫貌,6.4,6.47,6.37,6.44,6.46,-0.06,-0.9288,1.0013,6536688,41875013.35,7255578259.2,4177870950.4
2016-12-19,'000795,荎醫貌,6.46,6.53,6.42,6.46,6.55,-0.09,-1.374,1.4017,9150061,59097112.62,7323599305.38,4217038490.56
2016-12-16,'000795,荎醫貌,6.55,6.81,6.34,6.34,6.28,0.27,4.2994,2.7944,18241426,120507884.48,7425630874.65,4275789800.8
2016-12-15,'000795,荎醫貌,6.28,6.35,6.14,6.18,6.23,0.05,0.8026,1.4119,9217028,57844903.32,7119536166.84,4099535870.08
